title,type,start_date,end_date,place,location,price,contact,url,image,description
"제11회 무등현대미술관 환경미술제 <Whispers of Nature : 자연의 속삭임, 숨결부터 균열까지>",전시,2025-07-04,2025-08-24,,광주,,무등현대미술관 062-223-6677,https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=56615,http://www.culture.go.kr/upload/rdf/25/07/rdf_2025073121291312681.jpg,"<p>무등현대미술관은 2013년부터 동시대 환경 문제에 대한 인식을 기반으로, 자연과 인간의 관계를 예술적 감각으로 환기하는 전시를 기획해왔다. 올해로 11회를 맞이한 환경미술제 《Whispers of Nature : 자연의 속삭임, 숨결부터 균열까지》는 자연이 들려주는 미묘한 속삭임에 귀 기울이며, 그 다층적인 이야기를 예술로 번역하고자 하는 시도에서 출발했다.</p>
<p>&nbsp;</p>
<p><br /></p>
<p>'속삭임'은 자연이 우리에게 전하는 메시지의 은유적 표현이자 인간의 감각이 얼마나 둔감해졌는지를 드러내는 역설적 표현이다. 인간과 자연의 관계는 오랜 시간 경외와 수탈, 공존과 파괴 사이를 오가며 복잡하게 얽혀왔다. 아름다움과 위태로움이 공존하는 자연의 &lsquo;속삭임&rsquo;은 때로는 따스한 온기이고, 때로는 아득한 경고이다.</p>
<p>&nbsp;</p>
<p><br /></p>
<p>자연은 언제나 &lsquo;존재&rsquo; 그 자체로 우리 곁에 있다. 그 존재만으로 우리는 위로받고, 조용히 회복된다. 이처럼 자연은 부드러운 숨결처럼 우리를 감싸지만, 그 이면에는 인간의 과도한 개입으로 생긴 깊고 어두운 균열이 잠재되어 있다. 그 균열은 오늘날 전례 없는 속도로 가속화되는 기후 위기로 나타난다.</p>
<p>&nbsp;</p>
<p><br /></p>
<p>낮은 강수량과 극심한 건조, 강풍으로 인한 기록적인 산불, 플라스틱 쓰레기와 기름 유출에 의한 해양 생태계의 붕괴, 살처분으로 생태계 균형이 무너진 토양 환경&mdash;이 모든 현상은 단순한 환경 훼손을 넘어, 인간 생존의 기반 자체를 뒤흔드는 중대한 위기이다. 이러한 현실은 우리가 얼마나 쉽게 자연의 속삭임을 잊고, 무심히 그 숨결을 훼손해 왔는지를 되돌아보게 한다. 이러한 맥락에서 예술은 환경 문제를 감각적으로 환기시키고, 환경 위기에 대한 공감과 내면의 변화를 이끌어내는 정서적 매개체로 작용한다.</p>
<p>&nbsp;</p>
<p><br /></p>
<p>이번 전시는 &lsquo;숨결&rsquo;과 &lsquo;균열&rsquo;이라는 두 개의 흐름으로 구성된다. 전반부 &lsquo;숨결&rsquo;에서는 김수진, 선민정, 송필용, 이석중 작가가 생기 가득한 자연의 본질적 아름다움과 일상에 스며든 자연의 평온함을 다채로운 감각으로 제시한다. 특히 어둡게 조성된 공간에서 자연의 소리를 들으며 작품을 감상하도록 구성하여 자연이 우리에게 건네는 조용한 인사, 그 숨결에 더 귀 기울이게 한다.</p>
<p>&nbsp;</p>
<p><br /></p>
<p>후반부 &lsquo;균열&rsquo;에서는 문선희, 엄기준, 정송규, 조정태 작가가 오늘날 우리가 직면한 비가역적 환경 훼손에 대한 문제의식을 예술적 언어로 응시한다. 각각 토양오염, 해양오염, 산불을 주제로 인간의 이기심과 무관심 속에서 파괴의 흔적과 그로 인해 남겨진 정서적 균열, 그리고 무언의 &lsquo;속삭임(비명)&rsquo;을 시각화한다.</p>
<p></p>
<p>관객은 8인의 작가가 전하는 &lsquo;숨결&rsquo;과 &lsquo;균열&rsquo;의 메시지를 따라, 자연의 숭고한 생명력과 인간의 이기심이 남긴 상흔 사이에서 위태로운 공존의 현실을 바라보게 될 것이다. 이번 전시가 자연과의 조화로운 공존과 지속 가능한 미래를 진지하게 모색하는 계기가 되고, 더불어 우리가 맺어온 자연과의 관계를 다시 묻는 사유의 출발점이 되길 바란다. 그 질문들이 우리 삶 속에서 작지만 의미 있는 변화로 이어지기를 기대한다.</p>
<p>&nbsp;</p>
<p><br /></p>
<p>학예사 박우리</p>
<p><br /></p>"
(무장애문화향유)세상의 종말을 위한 사중주_4th 부평 신진큐레이터 공모 당선 전시,전시,2025-07-31,2025-08-24,,인천,,부평구문화재단 032-500-2066/032-500-2115,https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=56588,http://www.culture.go.kr/upload/rdf/25/08/show_20250861122863069.jpg,"<p>4th 부평 신진큐레이터 공모 당선 전시</p>
<p>&lt;세상의 종말을 위한 사중주&gt;</p>
<p><br /></p>
<p>&lt;세상의 종말을 위한 사중주&gt;는 4th 부평 신진큐레이터 공모 당선자의 기획 전시를 지원하는 전시입니다. 한국장애인문화예술원의 '2025 무장애 문화향유 활성화 사업'의 지원을 받아 모든 관람객이 최소한의 어려움으로 전시를 관람할 수 있도록 지향하고 있습니다.</p>
<p>&nbsp;</p>
<p>전시 《세상의 종말을 위한 사중주》는 음악이 더 이상 음악만이 아닌 자리에서 출발합니다. 음악은 그 자체로 순수하거나 고결하다는 신화를 넘어서, 언제나 사회의 한가운데서 작동해 왔습니다. 그것은 한때 수용자의 발을 구르게 만든 리듬이었고, 타국의 전파를 타고 재편된 프로파간다였으며, 민중가요의 메아리로 들려오기도 했습니다. 우리가 듣는 음악은 언제나 듣는 이의 위치, 시대의 맥락, 연주의 조건에 따라 그 결을 달리합니다.</p>
<p>&nbsp;</p>
<p>1950년대, 미군 부대와 미8군 클럽을 중심으로 대중음악 문화가 유입된 부평은 오늘날 &lsquo;음악도시&rsquo;로 불리기까지 독특한 음악적 풍경을 형성해 왔습니다. 이러한 부평의 모습은 단순한 문화 소비의 공간을 넘어, 음악이 사회&middot;정치&middot;경제적 변동 속에서 어떤 방식으로 작동해 왔는지를 보여줍니다. 삶 깊숙이 스며든 음악은 단지 축제를 위한 수단에 머무르지 않고, 전쟁과 식민, 억압의 흔적과 함께 흘러들어 사람들의 기억과 감각 안에 복잡한 층위로 각인되었습니다.</p>
<p>&nbsp;</p>
<p>이번 전시에 참여한 네 명의 예술가&mdash;김영은, 남화연, 이희경, 문지호&mdash;는 각각의 방식으로 음악의 기록과 전달, 재현과 망각을 탐색합니다. 청각적 경험의 역사적 맥락과 국경을 넘어 재생산된 노래, 대중음악 안에 녹아 있는 상흔과 이주의 흔적, 음악이 던지는 비선형적 시간성에 이르기까지, 음악이 울려 퍼졌던 장면들을 전시장 안에 불러들이며 &lsquo;미래의 청취자&rsquo;에게 질문을 건넵니다.</p>
<div><br /></div>"
어린이 체험전 <캐치! 브릭월드>,기타,2025-08-15,2025-09-28,,경기,,031-535-3600,https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=56609,http://www.culture.go.kr/upload/rdf/25/08/show_2025080610193668176.jpg,브릭으로 만들어진 세계를 탐험하고 숨겨진 보물과 캐릭터를 찾아 나서는 디지털 술래잡기!
[2025년 네 번째 박물관 속 작은 전시] 효자열녀,전시,2025-07-30,2025-09-23,,대전,,대전시립박물관 042-270-8600,https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=56587,http://www.culture.go.kr/upload/rdf/25/08/rdf_2025080121285330813.jpg,"<p>조선왕조는 삼강(三綱)과 오륜(五倫)에 근거한 유교적 풍속 교화를 위해 전국의 효자(孝子), 열녀(烈女) 등을 적극적으로 선별하였다. 이들이 사는 마을에는 붉은 칠을 한 정문(旌門)을 세워 표창하는 정려(旌閭)를 내려주었고, 그들에게는 각종 역을 면해주거나 현물로 포상하였다. 이 제도는 기본 법전인 『경국대전(經國大典)』에 명시되어 있는 규정으로 기존 유교적 개념에 사회, 경제적 의미를 더하여 효자와 열녀 배출에 대한 욕구를 자극했다.</p>
<p><br /></p>
<p>특히 조선 후기 향촌 사회에서 지위가 하락하고 있던 양반들에게는 국가가 공인하는 효자와 열녀 정려를 받는 것이 가문의 지위를 상승시키는 합법적인 방법의 하나로 인식되었다. 이에 가문을 빛낸 효자, 열녀 등을 밝히고자 후손들에 의한 정려 신청이 기하급수적으로 늘어났다.</p>
<p><br /></p>
<p>정려 포상 신청을 올리기 위해서는 지역사회의 광범위한 지지가 필수적이었다. 효자, 열녀의 행적은 자신과 가족이 아닌 타인의 인정을 통해 성립되는 행위였다. 따라서 효자, 열녀로 인정받기 위해서는 지역사회 내에서의 영향력, 다른 가문과의 관계, 의사소통 및 교우관계 등이 뒷받침되어야 했다. 즉 일정 수준 이상의 사회, 경제적 능력을 갖추고 이를 통해 지역민과 관계를 통해 여론을 조성하여 유생, 향원 등 주요 구성원의 이름으로 포상 청원을 올릴 수 있었던 것이다.</p>
<p><br /></p>
<p>하지만 청원문을 올린다고 바로 인정받기 어려웠고, 일반적으로 짧게는 20년 길게는 100년까지도 걸렸다. 빠르게 인정을 받기 위해 한 해에 발신인을 바꿔 여러 번 청원하기도 하고, 올리는 대상도 수령이 아닌 관찰사나 암행어사에게 곧장 청원을 올리기도 했다. 과한 선정 경쟁으로 인해 진정한 효행보다는 전형적인 허구적인 효자 설화가 주로 작성되거나 여성의 희생을 강요하여 강제로 열녀로 만드는 부작용이 나타나기도 하였다.</p>
<p><br /></p>
<p>조선이 망하고 효자와 열녀를 정려하는 제도와 물질적 포상은 사라졌지만, 현재도 기념비를 세워 자신들 조상의 효행과 열행을 알리려는 작업은 꾸준히 진행되고 있다. 이는 효자와 열녀가 단순한 과거의 관습이 아니라 수백 년 동안 축적된 정신적 기반으로써 여전히 사회적 가치관으로 하나로 작동하고 있음을 의미한다.</p>
<div><br /></div>"
2025년 내리마루 문화쉼터 창작쉼터 'Kwonknown Technical Commands',기타,2025-08-01,2025-08-30,,인천,,내리마루 문화쉼터 032-777-9893,https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=56633,http://www.culture.go.kr/upload/rdf/25/08/rdf_202508042128167060.jpg,<p>자세한 정보는 '바로가기' 링크를 통해 확인하시기 바랍니다.</p>
8월 한평갤러리 '이달의 작가' 정담아 《평범예찬》,전시,2025-08-01,2025-08-30,,경기,,중랑아트센터 02-3407-6541,https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=56630,http://www.culture.go.kr/upload/rdf/25/08/show_202508616382647865.jpg,"<p>중랑아트센터 한평갤러리에서 8월 이달의 작가로 애니메이션 팀 BBAL의 특별한 전시가 열립니다. 이번 전시에서는 슬랩스틱 코미디 애니메이션 &lt;BBAL&gt;의 네 주인공을 모티브로 한 A1 사이즈 아크릴 작품을 만나볼 수 있습니다. 망둥어 두 마리, 맛조개, 갈매기 캐릭터들은 선명한 색채와 독특한 구성으로 각자의 개성을 생생하게 표현하며 관람객들에게 활기찬 청춘의 모습을 전합니다.</p>
<p><br /></p>
<p>또한, BBAL의 창작 과정을 담은 &lsquo;뻘_아트북&rsquo;에서는 작품이 탄생하기까지의 팀의 이야기와 제작 뒷면을 자세히 엿볼 수 있습니다. 대형 일러스트로 표현된 갯벌 생태계는 마치 미로처럼 다양한 생명체들이 자신만의 보금자리를 꾸미고 살아가는 모습을 유쾌하게 보여주어 관람객의 상상력을 자극합니다. 혼란스럽지만 순수한 BBAL의 세계가 한평갤러리를 가득 채웁니다.</p>
<p><br /></p>"
DDP SHOWROOM: 어른이 보호구역,전시,2025-07-28,2025-08-30,,울산,,DDP 02-2153-0000,https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=56624,http://www.culture.go.kr/upload/rdf/25/08/show_202508617283832609.jpg,"<p>그네 타며 힐링하는 미디어 아트 전시부터</p>
<p>귀염뽀짝 캐릭터들과의 체험, 굿즈 쇼핑까지!</p>
<p>쉼이 필요한 어른이들, 여기서 잠깐 쉬어가요</p>
<p><br /></p>
<p><span style=""font-weight: bold;"">메인 콘텐츠</span></p>
<p><br /></p>
<p>그네와 미디어 아트의 만남</p>
<p>몽환적인 사운드와 함께 그네를 타며</p>
<p>중력&middot;속도&middot;시간 등 과학 법칙 속 인문 철학을</p>
<p>예술적으로 체험하는 미디어 아트 전시</p>
<p><br /></p>
<p>미디어 아트 레이블 &lsquo;VERSEDAY&rsquo;와</p>
<p>뮤지션 &lsquo;오혁&rsquo;의 협업으로 완성된 작품이에요!</p>
<p>그네 한 번 타면&hellip; 자꾸 생각날걸요?</p>
<p><br /></p>
<p><span style=""font-weight: bold;"">서브 콘텐츠</span></p>
<p><br /></p>
<p>귀여운 캐릭터들과의 체험 + 굿즈존</p>
<p>우주먼지(@pettydust), 왈맹이(@waalmaeng), 파파고파파(@papa.go.papa),</p>
<p>헐랭이물개(@nopaper.studio)가</p>
<p>어른이들의 마음을 지켜주러 DDP 쇼룸에 출동했어요!</p>
<p><br /></p>
<p>캐릭터랑 놀고, 굿즈는 맘껏 쇼핑 고고~</p>
<p><br /></p>
<p>&ldquo;충동구매는 어른이보호구역에서 감사합니다&ldquo;</p>"
피안,전시,2025-07-31,2025-08-27,,경북,,경주솔거미술관 054-740-3990 (문의시간 10:00~18:00),https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=56628,http://www.culture.go.kr/upload/rdf/25/08/rdf_2025080121285575228.jpg,"<p>피안</p>
<p>권태경</p>
<p>7월 31일(목)~8월 27일(수)</p>
<p><br /></p>
<p>경주솔거미술관 기획1~2실</p>
<p><br /></p>
<p>천착(穿鑿)하고자 하는 대상이 나타날 때 우리는 무의식적으로 그 대상에 집착하게 된다. 그래서 &lsquo;천착&rsquo;이라는 단어는 막막하고 답답한 마음과 항상 동행할 수밖에 없다.</p>
<p><br /></p>
<p>권태경 작가는 언뜻 보기엔 삶과 죽음에 대한 심오한 집착과 고민을 그려내는 듯하지만, 조금만 깊이 관망해보면 삶과 죽음을 즐겁게 받아들이는 법을 모색하고 있고, 그 방법이자 대안으로 &lsquo;탈미련화(脫未練化)&rsquo;를 대중들에게 요구한다. 여기에, 작가의 식(識)에 대한 결과들은 지극히 미련의 주제들을 인식하는데 초점을 맞추고 있다. 결국에는 작품의 주제와 재료의 선정, 그림의 기법 등 우리가 보고 느끼는 작가의 결과물 또한 하나의 거대한 미련 덩어리가 될 수가 있다는 아이러니도 함께한다.</p>
<p><br /></p>
<p>우리는 권태경 작가의 작품을 이런 상반의 전제들에 기반하고 살펴야 한다. 그 전제가 바로 작가가 대중들에게 던지는 죽음에 대한 궁극적 의도일 수 있기 때문이다. 또한 그림을 그리는 행위 자체가 작가에게는 죽음을 준비하는 방법이라 말할 수 있는 것도 이러한 의도에서 나오는 당당한 행위적 예술이기 때문이다. 그래서 작가는 캔버스를 통해 그윽함, 선명함과 흐릿함, 초점의 확대를 통한 불확실한 경계를 미련으로 두려한다.</p>
<p><br /></p>
<p>주의깊게 살펴야 할 것은 작가가 윤회를 거부한다는 점이다. 즉 온전한 죽음을 통해 반복을 거부하며, 무유(無有)의 순환, 흡수와 증발의 반복을 쉬고자 하는 것이다. 이러한 의도가 작품을 통해 자연스레 대중들에게 삶과 죽음에 대한 담론으로 연장되어지길 바란다.</p>"
"[광복80주년 기념전시] 다시 찾은 빛, 그날의 기억",전시,2025-07-22,2025-08-26,,경기,,김포평화문화관 031-999-3989,https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=56622,http://www.culture.go.kr/upload/rdf/25/08/rdf_202508042128202277.jpg,"<p>김포평화문화관에서는 광복 80주년을 기념하여</p>
<p><br /></p>
<p>김포시독립운동기념관의 신규 광복의 역사 전시콘텐츠와&nbsp;&nbsp;</p>
<p><br /></p>
<p>김포의 독립운동가를 주제로 한 전시를 준비하였습니다.&nbsp;</p>
<p><br /></p>
<p>&nbsp;</p>
<p><br /></p>
<p>1910년 일제에 국권을 빼앗긴 날로부터 1945년 8월 15일 광복을 맞이하기까지</p>
<p><br /></p>
<p>오랜 세월 나라를 되찾기 위한 노력의 과정과 김포의 독립운동가들에 대한 소개를</p>
<p><br /></p>
<p>전시를 통해 보여주고자 합니다.</p>
<p><br /></p>
<p>&nbsp;</p>
<p><br /></p>
<p>이번 전시를 통해서 다시금 광복과 독립운동에 대해 기억할 수 있는 시간이 되길 바랍니다.&nbsp;</p>
<p><br /></p>"
힐마 아프 클린트: 적절한 소환,전시,2025-07-19,2025-10-26,,부산,,051-220-7400,https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=56621,http://www.culture.go.kr/upload/rdf/25/08/show_2025080616365028805.JPG,"<p><br /></p>
<p><span style=""font-weight: bold;"">관람안내</span></p>
<p><br /></p>
<p>전시장 내부 혼잡도에 따라 입장 대기 시간이 발생할 수 있습니다.</p>
<p><br /></p>
<p>사용기한 만료 후 입장권 사용 및 환불은 불가합니다.</p>
<p><br /></p>
<p>다른 관람객에게 방해가 되지 않도록 조용히 관람하고 뛰거나 큰 소리로 떠들지 않습니다.</p>
<p><br /></p>
<p>전시실 내에는 음식물 반입이 불가합니다.</p>
<p><br /></p>
<p>뾰족한 물품은 작품 및 관람객의 안전을 위해 전시실 내부에 반입이 불가하니 참고 바랍니다.</p>
<p><br /></p>
<p>전시실 입장 전 휴대폰은 전원을 끄거나 진동으로 전환하여 다른 관람객에게 방해가 되지 않도록 합니다.</p>
<p><br /></p>
<p>작품은 만질 수 없습니다.</p>
<p><br /></p>
<p>작품은 습기에 약하므로 젖은 물건을 가지고 들어갈 수 없습니다.</p>
<p><br /></p>
<p>사진 촬영 시 플래시 사용은 작품의 손상의 원인이 될 수 있으므로 주의해야 합니다.</p>
<p><br /></p>
<p>일부 작품은 촬영이 금지될 수 있습니다.</p>"
[서울] 최현우 아판타시아,공연,2025-08-15,2025-08-31,,서울,,02-333-9009,https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=56570,http://www.culture.go.kr/upload/rdf/25/07/rdf_2025071621282450105.jpg,"<p>2024년 전석 매진으로 막을 내린 '아판타시아'&nbsp;</p>
<p>2025년 여름, 그 마지막 무대가 펼쳐집니다.&nbsp;</p>
<p><br /></p>
<p>국내 최초, 국내 유일, 단체 최면 마술!</p>
<p>당신과 동반자,</p>
<p>그리고 주변 관객들이 단체로 최면에 빠지는 장면을 직접 마주하게 됩니다.&nbsp;</p>
<p><br /></p>
<p>대한민국 대표 마술사 최현우가 선보이는 새로운 마술의 세계</p>
<p>최신 트렌드가 반영된 최고의 멘탈리즘 매직쇼,</p>
<p>마술 도구가 없는 마술쇼, 아판타시아!</p>
<p>아판타시아는 오직 예측과 상상력만으로 완성됩니다.</p>
<p><br /></p>
<p>어디서도 경험할 수 없는 유일무이한 공연!</p>
<p>최현우 아판타시아에서 마법 같은 순간을 경험하세요!</p>
<div><br /></div>"
"연극〈알바의집, 배로나르다〉",공연,2025-08-22,2025-08-31,,서울,,02-2249-3591,https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=56598,http://www.culture.go.kr/upload/rdf/25/08/show_2025080414215413510.jpg,<p>자세한 정보는 '바로가기' 링크를 통해 확인하시기 바랍니다.</p>
[아마도예술공간] 제2회 아마도작가상 - 강동주 개인전 《Cast》,전시,2025-08-08,2025-09-07,,서울,,info@amadoart.org,https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=56594,http://www.culture.go.kr/upload/rdf/25/08/show_2025080517335814515.jpg,"<p>아마도예술공간은 제2회 아마도작가상 수상자 강동주의 개인전 《Cast》를 오는 8월 8일(금)부터 9월 7일(일)까지 진행한다. 강동주는 누구의 눈에든 쉽게 스쳐갈 법한 광경들을 빛과 어둠을 거푸집 삼아 흑백의 면으로 옮겨왔다. 특히 작가는 시공간과 그 흐름을 가늠할 수 있는 대상을 반복적으로 관찰-감각하고, 시간공이 어린 대상의 표면에 물질을 면을 접촉하고 호응시키는 직간접적 프로타주 또는 판화적 기법이 적용된 전사 과정을 진행한다. 작가의 이러한 방법론은 필사라는 문학적 방법론을 경유해 설명된 바 있듯, 시공간을 작가의 신체라는 장소와 그의 옮겨냄이라는 행위의 시간 속에서 낱낱이 감각하고 현재화하는 수행이다.</p>
<p><br /></p>
<p>《Cast》에서도 작가의 &lsquo;수행&rsquo;이 통과해내는 시공간과 그 장면의 속성은 유사하다. 물론 이번엔 우리가 직접 마주할 순 없는, 상상하기조차 어려운 거리를 거쳐 빛과 어두움으로 전해져 온 공간을 다루기도 한다. 달 표면의 세세한 얼굴, 찰나의 궤적으로 조우한 유성우, 텅빈 어둠 속을 가득히 채운 은하들. 가시영역을 넘어 먼 시공간을 응시하려는 오랜 의지가 연장되어 마침내 마주친 이 장면들을, 작가 역시 긴 호흡으로 지켜보며 다시 스스로의 시공간으로 거쳐낸다. 그러나 이번엔 그의 신체와 행위 외에, 옮겨냄의 과정에 개입하는 &lsquo;또 다른&rsquo; 시공간이 등장한다. 푸른 장면들이 그 물질적 증거다. 이 청색의 이미지들은 시아노타입(청사진)이라 불리는 초기적 사진(인화)술을 거친 것이다. 감광액을 도포한 면 위에 물체나 이미지를 올리고 자외선에 노출하면 빛이 투과한 영역은 푸르게, 차단된 영역은 밝게 남으며 대상의 형과 태가 청-백의 이미지로 맺힌다. 옮겨낼 시공간-대상은 이전과 유사한 방식으로 분절되어, 각각 약 하루의 시간 동안 그 날의 빛과 어둠의 변화에 노출된다. 예컨대 이미지 전체가 각 30개의 청색 면으로 나뉘어 있다면, 이는 대략 한 달에 거쳐서야 옮겨진 것이다. 전시에 나열되거나 중첩된 푸른 장면들이, 마치 각기 다른 농도의 염료로 물든 천들을 이어붙인 얼룩덜룩한 조각보 같은 이유가 바로 여기에 있다. 시아노타입 과정에서는 빛의 세기와 노출 시간에 따라 상의 휘도와 음영의 깊이가 결정되기 때문이다. 날이 어두워지면 옮겨질 시공간은 더 밝게(하얗게) 흐려지고, 반대의 경우엔 더 어둡게(푸르게) 선명해진다. 옮김의 시간이 흐르는 장소의 채광 조건이 바뀌어도, 혹은 계절이 바뀌어도 마찬가지다. 심지어 장소의 사물들이 움직여 빛을 가리거나 빛에 길을 내준다면, 그 변화 역시도 푸르거나 흰 흔적을 남긴다. 바꿔 말해 작가의 수행에서 대상이자 조건이었던 어둠과 빛, 낮과 밤, 계절과 시공간은 이제 스스로를 틀짓는다.</p>
<p><br /></p>
<p>&nbsp; &nbsp;대상의 부재에 정박된 재현의 숙명을 잘 알면서도, 부재함의 틀(Cast)를 계속해 틀지어내려는(Casting) 강동주의 수행은 영속할/사라질 시간과 공간을 들여다보려는 &lsquo;헛된&rsquo; 노력들과 맞닿아 있다. 결국 그의 Cast(ing)는 비록 유사한 틀(Cast)만을 증식할 지라도 계속해 현재를 감각할 주문을 거는 행위(cast a spell)에 가깝다 말할 수도 있을 것이다.. 물론 사라진 대상의 허깨비를 붙잡는다는 환영술이나, 그리운 대상을 호출해낸다는 소환술처럼 상상된 요술을 말하는 것은 아니다. 거듭해 같은 문구를 반복하는 &lsquo;주문&rsquo;이 과거를 반추하고 두려운 미래를 극복하되, 결국 오롯이 지금 여기의 나를 다잡기 위한 발화인 것처럼. 그의 옮겨냄 역시 끊임없이 현재에 가닿는 행위다.&nbsp;</p>
<p><br /></p>
<p>&nbsp; &nbsp;전시는 그 과정중 일부를, 바로 여기 당신에게로 맞댄다. 음영과 농담(濃淡)으로 스민 나날들을 마주하는, 스스로의 지금과 마주해보기를 속삭이며.</p>
<p><br /></p>"
Breath-Being (숨-존재),기타,2025-07-10,2025-08-22,,부산,,제이 무브먼트 갤러리 051-622-9151,https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=56617,http://www.culture.go.kr/upload/rdf/25/08/rdf_2025080521291881481.jpg,<p>자세한 정보는 '바로가기' 링크를 통해 확인하시기 바랍니다.</p>
≪길어올려진 이미지 Drawed Image≫,전시,2025-08-04,2025-08-23,,경북,,choisul95@gmail.com,https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=56635,http://www.culture.go.kr/upload/rdf/25/08/rdf_2025080521291778283.jpg,"<p>대안예술공간 SPACE DDF가 미로센터와의 협력을 바탕으로 전시 ≪길어올려진 이미지 Drawed Image≫를 선보입니다.&nbsp;</p>
<p><br /></p>
<p><br /></p>
<p>&lsquo;(땅에서/물에서/깊은 곳에서) 길어올려진 이미지&rsquo;이라는 주제를 바탕으로 김설아&middot;남석우&middot;이예주&middot;윤향로&middot;장승근&middot;하승완&middot;함성주 등&nbsp;</p>
<p><br /></p>
<p>7명의 작가들이 생산한 이미지들을 시간의 비선형적 중첩으로서 전시장에 드러내고,&nbsp;</p>
<p><br /></p>
<p>이들이 구축한 &lt;므네모시네&gt; 아틀라스 이미지의 격동하는 에너지에 주목합니다.</p>
<p><br /></p>
<p><br /></p>
<p>8월 10일(일) 15:00에 마련된 전시 오프닝 행사에도 많은 관심 부탁드립니다.</p>
<p><br /></p>
<p><br /></p>"
픽셀 스페이스 2025,기타,2025-07-28,2025-09-06,,서울,,GS문화재단 기획홍보팀 02-2005-8429,https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=56585,http://www.culture.go.kr/upload/rdf/25/08/show_2025080517104966283.jpg,<p>자세한 정보는 '바로가기' 링크를 통해 확인하시기 바랍니다.</p>
춘천예술촌 3기 입주작가 연속 전시《부유하는 짐작된 전언》,전시,2025-08-01,2025-09-06,,강원,,문화예술교육센터 춘천예술촌 033-259-5452,https://www.mcst.go.kr/kor/s_culture/culture/cultureView.jsp?pSeq=56631,http://www.culture.go.kr/upload/rdf/25/08/rdf_2025080521291835341.jpg,"<p>작가소개</p>
<p>박상아는 생명과 종교, 의식과 무의식의 경계에서 다양한 존재와 보이지 않는 새로운 가치에 주목하는 작업을 선보이고 있다. 2024년 개인전 《너의 당연한 바람과 나의 사원》(전시공간, 2024)에서 원시미술적 조형 언어와 제물, 의식, 방언 등의 모티프를 통해 일상과 신화, 질서와 혼돈에 질문을 던지는 작가는 동양철학의 &lsquo;기(氣, Energy)&rsquo;의 흐름이나 소수 (Prime number), 기호, 폰트 등과 같은 비가시적 원리를 작품 구조에 융합하여 인간을 비롯한 다양한 생명과 그들이 얽힌 현상을 새롭게 바라보고 재해석한다.</p>
<p><br /></p>
<p>&lt;춘천예술촌 3기 입주작가 연속 전시&gt;</p>
<p><br /></p>
<p>올해 새롭게 선보이는 《춘천예술촌 3기 입주작가 연속 전시》는 3월에 입주한 3기 입주작가 10인과 함께 한다.</p>
<p>이번 전시는 각자의 터전을 벗어나 춘천으로 모인 예술가 10인의 미적 서사를 조망하고, 낯선 환경에 놓인 한시적 만남을</p>
<p>공동의 기억으로 치환하기 위해 기획되었다.</p>
<p><br /></p>
<p>※ 참여작가: 박명미, 정보경, 이상윤, 한대희, 박상아, 이웅철, 길창인, 정재엽, 박해선, 정찬민</p>
<p>※ 회차별 참여 작가와 전시 기간은 하단을 참고 바랍니다.</p>
<p><br /></p>
<p>&nbsp;</p>
<p><br /></p>"
